Unnamed: 0,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Rear_Track,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Seating_Capacity,Seats_Material,Type,Start_/_Stop_Button,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Gear_Indicator,Engine_Immobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,Infotainment_Screen,Multifunction_Steering_Wheel,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,ESP_(Electronic_Stability_Program),Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,price
32,Maruti Suzuki,Alto K10,Vxi (O),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,24.07,,5,160.0,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1290 ,Electric_Power_Steering,Front_Power_Windows,1,Remote,67.07,90,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,177.0,1,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,0,Driver frontal airbag,0,0,1,0,1,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5701
33,Maruti Suzuki,Alto K10,Lxi Cng (O),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,CNG,Hatchback,5,3.977853492333897,32.26 km/kg,5,160.0,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1290 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,58.19,78,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,177.0,0,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,0,Driver frontal airbag,0,0,0,0,1,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6156
34,Maruti Suzuki,Alto K10,Vxi Amt (O),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,24.07,,5,160.0,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1290 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Automatic,0,CD Player with USB & Aux-in,2 years / Unlimited Kms,0,Internal_Boot_lid,177.0,1,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,0,Driver frontal airbag,0,0,1,0,1,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6139
35,Datsun,Go,D,1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,67.07,104,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Remote_Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,"With Remote, Internal",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,0,0,0,0,0,0,0,0,5249
36,Datsun,Go,T,1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,104,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,0,Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,1,0,0,0,0,0,0,0,6555
37,Datsun,Go,T (O),1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,104,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,0,Remote_Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,"With Remote, Internal",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,0,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,1,0,0,0,0,0,0,0,7034
38,Datsun,Go,A (O),1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,104,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,0,0,0,0,0,0,0,0,6999
39,Datsun,Go,A,1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,67.07,104,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,0,0,0,0,0,0,0,0,6579
40,Datsun,Go,T Vdc,1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,104,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,0,Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,1,0,0,0,0,0,0,0,7398
41,Datsun,Go,T (O) Vdc,1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,104,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,0,Remote_Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,"With Remote, Internal",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,0,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,1,0,0,0,0,0,0,0,7742
42,Datsun,Go,T Cvt,1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,76.93,104,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,0,Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,0,1,Manual Adjustment,1,0,0,0,0,0,0,0,8322
43,Datsun,Go,T (O) Cvt,1198,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,20.1,,5,180.0,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1445 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,76.93,104,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,0,Remote_Internal_Boot_lid,265.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,"Internal, With Remote",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,1,0,2,Rear sensors,0,Touch Sensitive_Parking_Assistance,0,1,Manual Adjustment,1,0,0,0,0,0,0,0,8652
44,Maruti Suzuki,Celerio Tour,H2,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,0,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5914
45,Maruti Suzuki,Celerio Tour,H2 Cng,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,60.0,CNG,Hatchback,5,3.977853492333897,31.76 km/kg,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,58.19,78,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,0,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6729
46,Hyundai,Santro,Era Mt,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,4,20.3,,5,170.0,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,"1,494 (R13) ",Electric_Power_Steering,Front_Power_Windows,1,Smart Key,68.06,99,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Remote_Internal_Boot_lid,350.0,0,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,"With Remote, Internal",Digital,Manual,Analog,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,Driver frontal airbag,1,1,1,1,1,No_Parking_Assistance,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,0,0,0,0,6019
47,Hyundai,Santro,Magna Mt,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,4,20.3,,5,170.0,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,1494 ,Electric_Power_Steering,All_Power_Windows,1,Remote,68.06,99,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,"With Remote, Manual, Internal",350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,"With Remote, Internal",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,Driver frontal airbag,1,1,1,1,1,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,0,0,0,0,0,7055
48,Hyundai,Santro,Magna Mt Cng,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,CNG,Hatchback,4,3.977853492333897,30.48 km/kg,5,170.0,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,1494 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,58.19,99,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,"With Remote, Manual, Internal",350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,"Internal, With Remote",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,Driver frontal airbag,1,1,1,1,1,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,0,0,0,0,0,7671
49,Hyundai,Santro,Magna Amt,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,4,20.3,,5,170.0,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,1494 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,68.06,10,5,Fabric,AMT,0,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,Driver frontal airbag,1,1,1,0,1,No_Parking_Assistance,1,Yes,1,0,Manual Adjustment,0,1,0,0,0,0,0,0,7433
50,Hyundai,Santro,Sportz Mt,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,4,20.3,,5,170.0,Solid Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1481 ,Electric_Power_Steering,All_Power_Windows,1,Remote,68.06,10,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,"Manual, Internal, With Remote",350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,Driver frontal airbag,1,1,1,1,1,No_Parking_Assistance,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,0,0,0,0,7181
51,Hyundai,Santro,Sportz Mt Cng,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,60.0,CNG,Hatchback,4,3.977853492333897,30.48 km/kg,5,170.0,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1481 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,58.19,8,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Yes,Manual,Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,Driver frontal airbag,1,1,1,0,1,No_Parking_Assistance,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,0,0,0,0,8105
52,Hyundai,Santro,Sportz Amt,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,4,20.3,,5,170.0,Solid Disc,Drum,Mc Pherson Struct,Coupled Torsion Beam Axle,1481 ,Electric_Power_Steering,All_Power_Windows,1,Remote,68.06,10,5,Fabric,AMT,0,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,Driver frontal airbag,1,1,1,0,1,No_Parking_Assistance,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,0,0,0,0,7993
53,Hyundai,Santro,Asta Mt,1086,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,4,20.3,,5,170.0,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1481 ,Electric_Power_Steering,All_Power_Windows,1,Remote,68.06,99,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,"Manual, With Remote, Internal",350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Front passenger frontal airbag, Driver frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,0,0,0,0,7790
54,Tata,Tiago,Revotron Xe,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.0,,5,170.0,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,84.82,114,5,Fabric,Manual,0,Not on offer,"2 Years / 75,000 KM (whichever is earlier)",0,Remote_Internal_Boot_lid,350.0,0,1,1,1,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",0,"With Remote, Internal",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,0,1,2,Rear sensors,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,1,0,0,0,0,0,6440
55,Tata,Tiago,Revotron Xt,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.0,,5,170.0,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1420 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,114,5,Fabric,Manual,0,CD Player with USB & Aux-in,"2 Years / 75,000 KM (whichever is earlier)",1,Remote_Internal_Boot_lid,242.0,1,1,1,1,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,1,0,0,0,0,0,7280
56,Tata,Tiago,Revotron Xz,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.0,,5,170.0,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1420 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,114,5,Fabric,Manual,0,CD Player with USB & Aux-in,"2 Years / 75,000 KM (whichever is earlier)",1,Remote_Internal_Boot_lid,242.0,1,1,1,1,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,1,0,0,0,0,0,7980
57,Tata,Tiago,Revotron Xz Plus,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.0,,5,170.0,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1420 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,114,5,Fabric,Manual,0,CD Player with USB & Aux-in,"2 Years / 75,000 KM (whichever is earlier)",1,Remote_Internal_Boot_lid,242.0,1,1,1,1,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,1,0,0,0,0,0,8386
58,Tata,Tiago,Revotron Xz Plus Dual Tone,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.0,,5,170.0,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1420 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,114,5,Fabric,Manual,0,CD Player with USB & Aux-in,"2 Years / 75,000 KM (whichever is earlier)",1,Remote_Internal_Boot_lid,242.0,1,1,1,1,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,1,0,0,0,0,0,8540
59,Tata,Tiago,Revotron Xza,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,24.0,,5,170.0,Solid Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1420 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,114,5,Fabric,AMT,0,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,240.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,1,0,0,0,0,0,8680
60,Tata,Tiago,Revotron Xza Plus,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,24.0,,5,170.0,Solid Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1420 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,114,5,Fabric,AMT,0,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,240.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,1,0,0,0,0,0,9086
61,Tata,Tiago,Revotron Xza Plus Dual Tone,1199,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,24.0,,5,170.0,Solid Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1420 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,114,5,Fabric,AMT,0,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,240.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,1,0,0,0,0,0,9240
